"Export time:  2/1/2024, 11:11:04 AM","","ASIN","Product Name","Brand","Price","Monthly Units Sold","Daily Units Sold","Monthly Revenue","Date First Available","Net Revenue","Star Rating","Reviews","Amazon Fees","BSR","LQS","Seller Type","Sellers","Category","Product Tier","Dimensions","Weight","Link"
"","","B0C7RH7Y5X","KNINE OUTDOORS Torque Screwdriver Wrench Driver Set 10-70 Inch Pounds lbs for Maintenance with T-bar Handle, 40 Hex Bits, 1/4' Socket, Shaft Extension, For Tools, Bike Repairing and Mounting, Orange","KNINE OUTDOORS","$45.97","924","31","$42,476","06/11/2023","$33.28","4.7","95","$12.69","11,428","6","FBA","2","Tools & Home Improvement","Standard","8.39 x 2.91 x 9.65 in","2.31 lb","https://www.amazon.com/dp/B0C7RH7Y5X"
"","","B0C7RFQCR2","KNINE OUTDOORS Torque Screwdriver Wrench Driver Set 10-70 Inch Pounds lbs for Maintenance with T-bar Handle, 40 Hex Bits, 1/4' Socket, Shaft Extension, For Tools, Bike Repairing and Mounting, Black","KNINE OUTDOORS","$45.97","869","25","$39,948","06/11/2023","$33.28","4.6","60","$12.69","14,335","6","FBA","3","Tools & Home Improvement","Standard","8.35 x 3.03 x 9.65 in","2.38 lb","https://www.amazon.com/dp/B0C7RFQCR2"
"","","B077964Z4Q","Wheeler 30 Piece SAE/Metric Hex and Torx P-Handle Set for Pistol Rifle Handgun Gunsmithing Rebuild and Maintenance","Wheeler","$34.99","827","22","$28,937","01/22/2018","$16.71","4.6","1,386","$18.28","9,732","6","AMZ","10","Sports & Outdoors","Standard","9.17 x 6.81 x 16.02 in","3.34 kg","https://www.amazon.com/dp/B077964Z4Q"
"","","B0BYFJ7P88","MomsUnited  Adjustable Spanner Wrench Set of 4  Premium Quality Castle Nut Wrench  Suitable for Professional Use  Coilover Wrench with Precise Design","MomsUnited","$24.99","120","4","$2,999","03/13/2023","","4.5","29","","77,746","7","FBA","1","Tools & Home Improvement","","","","https://www.amazon.com/dp/B0BYFJ7P88"
"","","B0C7CK6MB1","BESTNULE Roll Pin Punch Set, Punch Tools, Made of Solid Material Including Steel Punch and Hammer, Ideal for Machinery Maintenance with Organizer Storage Container (Without Bench Block)","BESTNULE","$24.99","36","2","$899.64","06/06/2023","$16.10","3.6","7","$8.89","154,554","7","FBA","2","Tools & Home Improvement","Standard","6.3 x 2.13 x 9.53 in","1.94 lb","https://www.amazon.com/dp/B0C7CK6MB1"
"","","B0CRVZH8CN","Klein Tools 32787 64-Piece Micro-Ratchet Bit Precision Driver Set with Modular Case, Magnetic, Precision, Standard Bits and Nut Drivers","Klein Tools","$48.64","210","7","$10,214","01/08/2024","$36.20","","","$12.44","52,531","7","AMZ","1","Tools & Home Improvement","Standard","3.7 x 1.8 x 8.75 in","1.42 lb","https://www.amazon.com/dp/B0CRVZH8CN"
"","","B0CJX8V1BG","MOTO4U Adjustable Face Spanner Wrench 3mm/4mm - Pin Spanner Wrench Fork Cap Wrench for Effortless Removal","MOTO4U","$16.99","30","1","$509.70","","","","","","248,170","","FBA","","Tools & Home Improvement","","","","https://www.amazon.com/dp/B0CJX8V1BG"
"","","B076PGQVGZ","Vmotor Chrome Vanadium Adjustable C Spanner Hook Wrench Tool - 3/4-2'(19-51mm)","Vmotor","$9.89","132","4","$1,305","10/22/2017","$5.49","4.1","1,572","$4.40","87,946","6","FBA","1","Tools & Home Improvement","Standard","1.5 x 0.39 x 6 in","0.33 lb","https://www.amazon.com/dp/B076PGQVGZ"
"","","B08MVKQKYL","SEDY 32-Piece Hex Key Wrench Set, Metric and SAE Allen Wrenches (0.028-3/8 inch, 0.7-10 mm) L Shape Allen Keys, Chrome Vanadium Steelwith 2x Extension Handle","SEDY","$13.99","4,541","166","$63,529","11/05/2020","$6.75","4.5","4,076","$7.24","1,414","7","FBA","6","Tools & Home Improvement","Standard","1.4 x 7.7 x 5.6 in","0.8 kg","https://www.amazon.com/dp/B08MVKQKYL"
"","","B0BHF2PDZB","Aiourx 1/4 Inch Drive Torque Screwdriver Wrench Set, 5-30 in.-lb., 31 Pieces Torque Wrench Bits Set for Maintenance, Tools, Bike Repairing and Mounting Blue","Aiourx","$45.99","60","2","$2,759","10/04/2022","$33.95","4.8","8","$12.04","142,754","7","FBA","1","Tools & Home Improvement","Standard","5.9 x 2.36 x 7 in","1.65 lb","https://www.amazon.com/dp/B0BHF2PDZB"
