"Export time:  2/1/2024, 1:44:56 PM","","ASIN","Product Name","Brand","Price","Monthly Units Sold","Daily Units Sold","Monthly Revenue","Date First Available","Net Revenue","Star Rating","Reviews","Amazon Fees","BSR","LQS","Seller Type","Sellers","Category","Product Tier","Dimensions","Weight","Link"
"","","B0BNJ92G5N","1 Inch Curtain Rods for Windows, 32 to 144 Black Rustic Rod Set, Modern Design Drapery with Brackets Room Divider Rods, Industrial Window For Indoor and Outdoor","Gogrinliv","$38.99","1,546","51","$60,279","11/27/2022","$-49.86","4.4","183","$88.85","17,545","6","FBA","1","Home & Kitchen","Oversize","1 x 1 x 144 in","3.3 lb","https://www.amazon.com/dp/B0BNJ92G5N"
"","","B08LKR1N9D","13/16' Nathan Bay Window Curtain rod 20-36', 38-72' - Satin Nickel","Rod Desyne","$89.00","","","$0.00","10/19/2020","$68.69","4.5","11","$20.31","2,226,806","6","AMZ","1","Home & Kitchen","Oversize","4 x 37 x 3.5 in","4.299 lb","https://www.amazon.com/dp/B08LKR1N9D"
"","","B08LKQ43W5","13/16' Moyat Bay Window Curtain rod 20-36', 38-72' - Antique Brass","Rod Desyne","$89.00","30","1","$2,670","10/19/2020","$65.95","4.3","51","$23.05","682,110","5","AMZ","4","Home & Kitchen","Oversize","4 x 39 x 2 in","3.001 lb","https://www.amazon.com/dp/B08LKQ43W5"
"","","B01N1O0KHU","Amazon Basics 1-Inch Curtain Rod with Round Finials, 1-Pack, 36' to 72', Black","Amazon Basics","$22.99","","","","07/19/2019","$7.99","4.7","63,739","$15.00","472","6","AMZ","13","Our Brands","Oversize","6.7 x 39.9 x 4.4 in","3.651 lb","https://www.amazon.com/dp/B01N1O0KHU"
"","","B0BJL5MYG8","GXOACKJ Curtain Rods for windows 32-48 inch, 5/8 inch Decorative Curtain Rod, Matte Black Splicing Metal Window Curtain Rod with Brackets","GXOACKJ","$9.99","25,979","754","$259,530","11/14/2022","$3.97","4.3","2,908","$6.02","308","6","FBA","1","Home & Kitchen","Standard","1 x 1 x 15 in","14.1 oz","https://www.amazon.com/dp/B0BJL5MYG8"
"","","B0CBPTGM2B","GXOACKJ Silver Curtain Rods for windows 30 to 88 inch,2 packs 5/8 inch Decorative Curtain Rod Set for Bedroom, Splicing Heavy Duty Metal Curtain Rod Set with Brackets","GXOACKJ","$25.99","230","8","$5,978","09/10/2023","$17.57","4.1","133","$8.42","106,546","6","FBA","1","Home & Kitchen","Standard","1.5 x 1.5 x 15 in","14.7 oz","https://www.amazon.com/dp/B0CBPTGM2B"
"","","B0BZBQNB3F","Ceiling Curtain Track, Curved Ceiling Curtain Track Bendable Wall Mount Black RV Curtain Rail 16Ft Heavy Duty Room Divider Flexible Ceiling Track Set for Bunk Bed Bay Window","KOLAKO","$23.99","1,248","53","$29,940","03/22/2023","$15.25","4.3","927","$8.74","16,768","7","FBA","1","Home & Kitchen","Standard","0.5 x 0.5 x 1 in","2 lb","https://www.amazon.com/dp/B0BZBQNB3F"
"","","B08L5BYZLV","Rod Desyne Lockseam Double Bay Curtain Rod, 18-46 inch, 36-63 inch, White","Rod Desyne","$34.12","","","$0.00","10/12/2020","$18.54","4.9","13","$15.58","1,532,163","6","AMZ","1","Home & Kitchen","Oversize","4 x 4 x 36 in","4.25 lb","https://www.amazon.com/dp/B08L5BYZLV"
"","","B07GP243J3","H.VERSAILTEX 2 Pack Single Curtain Rods Wrap Around Curtain Rods Set Room Darkening Wrap Curtain Rods for Windows 28 to 48 Inch, 5/8 Inch Diameter, Bronze","H.VERSAILTEX","$31.99","324","10","$10,365","12/01/2018","$17.49","4.5","2,246","$14.50","90,273","7","FBA","1","Home & Kitchen","Oversize","6.2 x 31.4 x 1 in","1.7 lb","https://www.amazon.com/dp/B07GP243J3"
"","","B08N14X3SD","Creatyi Heavy Duty Window Curtain Rod Corner Connector Curtain Rod Connector Hinged Elbow Connector Bay Windows Rod Corner Elbow Connector for 1 Inch Bay Window Curtain Rods (Set of 2,Black)","Creatyi","$18.40","30","1","$552.00","11/08/2020","$12.10","4.6","130","$6.30","527,556","6","FBA","1","Home & Kitchen","Standard","3.622 x 5.669 x 1.339 in","0.221 lb","https://www.amazon.com/dp/B08N14X3SD"
"","","B0779GS2BN","Decopolitan Drapery Bay Window Curtain Rod Set, Oil Rubbed Bronze","Decopolitan","$48.99","47","1","$2,303","04/18/2018","$33.98","4.6","6,324","$15.01","436,195","5","FBM","1","Home & Kitchen","Oversize","4 x 4 x 47 in","3 lb","https://www.amazon.com/dp/B0779GS2BN"
"","","B0BK55N226","Gold Curtain Rods for Windows 66 to 120 Inch(5.5-10ft),1 Inch Diameter Heavy Duty Curtain Rods,Adjustable Curtain Rod,Modern Decorative Drapery Rods,Telescoping Window Curtains Rod 36-120',Brass Gold","hei! dear","$36.99","4,099","147","$151,622","12/22/2022","$-51.56","4.4","791","$88.55","4,746","7","FBA","2","Home & Kitchen","Oversize","4 x 4 x 120 in","3.2 lb","https://www.amazon.com/dp/B0BK55N226"
"","","B08LKG5C3G","Rod Desyne 13/16' Jodi Bay Window Curtain Rod, 20-36', 38-72', Cocoa","Rod Desyne","$85.44","","","$0.00","10/19/2020","$61.63","3.9","13","$23.81","2,150,416","7","AMZ","1","Home & Kitchen","Oversize","4 x 37.5 x 3 in","4.2 lb","https://www.amazon.com/dp/B08LKG5C3G"
"","","B0832M5TYJ","KXLife Flexible Curtain Ceiling Track, Curved Ceiling Track for Curtains, Hospital Curtain Track System, Room Divider Curtain Track(12 ft) White","KXLIFE","$26.99","1,296","48","$34,979","12/22/2019","$11.34","4.4","4,014","$15.65","18,923","6","FBA","3","Home & Kitchen","Oversize","10.24 x 10.24 x 10.24 in","1.76 lb","https://www.amazon.com/dp/B0832M5TYJ"
"","","B08LK853H9","Rod Desyne 13/16' Jodi Bay Window Curtain Rod, 20-36', 38-72', Black","","$88.36","","","","","","","","","4,672,311","","AMZ","","Home & Kitchen","","","","https://www.amazon.com/dp/B08LK853H9"
"","","B0CM37822Z","YAJUXIU Industrial Curtain Rod Adjustable 1 Inch Black Curtain Rods for Windows 28 to 48 Inch - Perfect Indoor/Outdoor, Room Divider Curtain Rod (30-48')","YAJUXIU","$24.99","1,275","27","$31,862","10/29/2023","$-60.52","4.6","39","$85.51","34,338","7","FBA","1","Home & Kitchen","Oversize","72 x 72 x 1 in","2.53 lb","https://www.amazon.com/dp/B0CM37822Z"
