"Export time:  2/11/2024, 3:11:44 AM","","ASIN","Product Name","Brand","Price","Monthly Units Sold","Daily Units Sold","Monthly Revenue","Date First Available","Net Revenue","Star Rating","Reviews","Amazon Fees","BSR","LQS","Seller Type","Sellers","Category","Product Tier","Dimensions","Weight","Link"
"","","B08VD783DS","S'well Prep Food Glass Bowls - Set of 4, 12oz - Make Meal Easy and Convenient - Leak-Resistant Pop-Top Lids - Microwavable and Dishwasher-Safe, clear (14212-B20-69900)","S'well","$19.99","3,413","211","$68,226","01/28/2021","$10.56","4.3","1,157","$9.43","790","7","AMZ","5","Kitchen & Dining","Standard","4.41 x 4.8 x 8.66 in","3.09 lb","https://www.amazon.com/dp/B08VD783DS"
"","","B09QSB8P8R","KOMUEE 12 Packs Glass Meal Prep Containers Set, Glass Food Storage Containers with Locking Lids, Airtight Glass Lunch Containers, BPA Free, Microwave, Oven, Freezer & Dishwasher Friendly, Gray","KOMUEE","$36.99","900","30","$33,291","02/21/2023","$17.85","4.6","739","$19.14","9,307","7","FBA","1","Kitchen & Dining","Oversize","9.33 x 12.9 x 17.57 in","13.99 lb","https://www.amazon.com/dp/B09QSB8P8R"
"","","B07GHJFRRB","Bayco 8 Pack Glass Food Storage , Meal Prep Containers, Airtight with Lids - BPA-Free & Leak Proof (8 lids & 8 Containers) 30oz","Bayco","$39.99","804","19","$32,152","08/14/2018","$30.45","4.7","5,792","$9.54","14,281","7","FBA","2","Kitchen & Dining","Standard","5.2 x 2.7 x 7.6 in","0.01 oz","https://www.amazon.com/dp/B07GHJFRRB"
"","","B08B7GLYZC","Rubbermaid Brilliance Glass Storage 3.2-Cup Food Containers with Lids, BPA Free and Leak Proof, Medium, Clear, Pack of 4","Rubbermaid","$37.96","13,530","359","$513,599","06/14/2020","$24.94","4.8","7,359","$13.02","330","7","AMZ","10","Kitchen & Dining","Standard","8.82 x 6.61 x 13.66 in","6.87 lb","https://www.amazon.com/dp/B08B7GLYZC"
"","","B0CHJF6XJ6","Skroam 5-Packs 36OZ Glass Airtight Food Storage Containers 3 Compartments, Glass Meal Prep Container Set with Lids for Pantry Kitchen Organizers and Storage, BPA Free Glass Lunch Boxes Bento","Skroam","$32.99","1,065","29","$35,134","09/06/2023","$19.81","4.5","40","$13.18","9,452","7","FBA","1","Kitchen & Dining","Standard","9.84 x 7.48 x 16.54 in","9.72 lb","https://www.amazon.com/dp/B0CHJF6XJ6"
"","","B0C4LMG52L","Vtopmart 5Pack 33oz Glass Food Storage Containers with Lids, Meal Prep Containers 2 Compartments, Airtight Lunch Containers Bento Boxes with Snap Locking Lids for Microwave, Oven, Freezer","Vtopmart","$29.99","1,947","51","$58,391","05/07/2023","$17.26","4.8","161","$12.73","5,119","7","FBA","1","Kitchen & Dining","Standard","6.42 x 2.76 x 8.5 in","9.77 lb","https://www.amazon.com/dp/B0C4LMG52L"
"","","B0BLPBV2MW","Pyrex Freshlock 10-Pieces 4-Cup Glass Food Storage Containers Set, Airtight & Leakproof Locking Lids, Freezer Dishwasher Microwave Safe","Pyrex","$36.81","5,274","173","$194,136","11/07/2022","","4.7","1,255","","1,058","7","AMZ","8","Kitchen & Dining","","","","https://www.amazon.com/dp/B0BLPBV2MW"
"","","B0C63L54K8","CHARLOTTE 1909 10 Pack Glass Meal Prep - Containers with Airtight Lids, Freezer, and Dishwasher Safe, Glass Food Storage Containers Durable and Perfect for On-the-Go Lunches (Grey)","Generic","$22.49","195","63","$4,386","05/23/2023","$-2.32","4.6","16","$24.81","4,010","7","FBA","1","Kitchen & Dining","Oversize","13.38 x 14.96 x 17.32 in","11.92 lb","https://www.amazon.com/dp/B0C63L54K8"
"","","B079M8FPTW","Rubbermaid Brilliance BPA Free Food Storage Containers with Lids, Airtight, for Lunch, Meal Prep, and Leftovers, Set of 5 (3.2 Cup)","Rubbermaid","$30.16","58,070","1,775","$1.75M","02/04/2018","$19.21","4.7","81,523","$10.95","12","7","AMZ","15","Kitchen & Dining","Standard","8.19 x 5.67 x 10.2 in","2.7 lb","https://www.amazon.com/dp/B079M8FPTW"
"","","B0C89R4VH8","KOMUEE Glass Meal Prep Containers 3 Compartment with lids, 5 Pack 36 oz, Airtight Food Storage Glass Lunch Bento Box, Dishwasher and Microwave Safe,Gray","KOMUEE","$29.99","782","20","$23,452","06/15/2023","$17.26","4.7","149","$12.73","13,788","7","FBA","2","Kitchen & Dining","Standard","6.5 x 3 x 8 in","9.99 lb","https://www.amazon.com/dp/B0C89R4VH8"
"","","B08NTVCBNH","LYTIO Glass Food Storage, Meal Prep Containers with Leak-Proof Lids 24 pc Set (Gray)","LYTIO","$34.99","360","10","$12,596","11/18/2020","$20.61","4.8","809","$14.38","26,094","6","FBA","1","Kitchen & Dining","Standard","5 x 5 x 5 in","12.96 lb","https://www.amazon.com/dp/B08NTVCBNH"
"","","B0CG1Q44MC","Skroam 10 Pack Glass Food Storage Containers with Lids, Glass Airtight Meal Prep Container Set for Lunch, on the Go, Leftover, Kitchen Pantry Organizers and Storage, BPA Free & Leak Proof","Skroam","$32.99","2,426","50","$80,034","08/17/2023","$19.21","4.4","219","$13.78","5,200","7","FBA","2","Kitchen & Dining","Standard","9.84 x 7.48 x 16.54 in","11.93 lb","https://www.amazon.com/dp/B0CG1Q44MC"
