"Export time:  1/31/2024, 10:43:53 AM","","ASIN","Product Name","Brand","Price","Monthly Units Sold","Daily Units Sold","Monthly Revenue","Date First Available","Net Revenue","Star Rating","Reviews","Amazon Fees","BSR","LQS","Seller Type","Sellers","Category","Product Tier","Dimensions","Weight","Link"
"","","B0CB92KSJG","Anysig Closet Organizers and Storage - Stackable Collapsible Storage Bins 7.2 Gal, Storage Bins with Lids and Wheels: Foldable Box Storage Containers for Home, Dorm Room Essentials (2 Pack)","Anysig","$49.99","431","8","$21,546","08/25/2023","","4.7","132","","111,382","7","FBA","3","Home & Kitchen","","","","https://www.amazon.com/dp/B0CB92KSJG"
"","","B0CM5FL5DS","4 Pack Large Storage Baskets for Shelves | Fabric Closet Organizers and Storage Bins with Handles for Home Organization | Decorative Collapsible Baskets for Organizing Clothes Toy Nursery(14'x10'x9.5'","Criusia","$24.99","1,092","27","$27,289","12/15/2023","","4.9","30","","34,017","7","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0CM5FL5DS"
"","","B0CHMDWMPD","2 PCS Collapsible Storage Bins Box with Lids and Handle, 30L 8Gal Portable Storage Crate Containers Totes, Instacrate Stackable Foldable Camping Basket Supplies for Fishing Car RV, Office (Black)","CSBXC","$34.86","87","2","$3,033","09/07/2023","$22.00","4","6","$12.86","112,265","","FBA","1","Sports & Outdoors","Standard","12.05 x 4.8 x 17.44 in","6.87 lb","https://www.amazon.com/dp/B0CHMDWMPD"
"","","B07J4DQ2TW","PRANDOM Large Collapsible Storage Bins with Lids [3-Pack] Linen Fabric Foldable Storage Boxes Organizer Containers Organization Baskets Cube Decorative for Bedroom Closet Clothes (17.7x11.8x11.8)","PRANDOM","$37.99","3,673","114","$139,537","10/07/2018","$25.26","4.7","7,555","$12.73","6,652","6","FBA","3","Home & Kitchen","Standard","12.402 x 17.953 x 3.347 in","4.453 lb","https://www.amazon.com/dp/B07J4DQ2TW"
"","","B0CH3QQW9W","Glad Collapsible Storage Bin with Lid - 48L Foldable Plastic Box for Garage, Car Trunk, and Organization - Stackable Lidded Container with Handles, Green","Glad","$25.00","98","3","$2,450","09/30/2023","","5","1","","247,762","7","AMZ","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0CH3QQW9W"
"","","B0CG6K2FC7","Nafenai 4 Pack Clear Stackable Storage Bins 8.5 Gal,Collapsible Storage Bins with Lids and Wheels,Plastic Foldable Storage Boxes with Doors for Home Closet Organizers and Storage","Nafenai","$79.99","61","1","$4,879","10/11/2023","","4.2","8","","484,240","7","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0CG6K2FC7"
"","","B0CBWQNP82","Closet Organizers and Storage, 204 Qt-6 Pack Storage Bins with Lids and Wheels, Collapsible Stackable Storage Bins, Plastic Foldable Box Storage Containers for Home, Ofiice, Dorm Room Essentials","ANDFZ","$129.99","811","18","$105,422","07/23/2023","","4.5","287","","52,052","7","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0CBWQNP82"
"","","B0CBLWYX2Q","TRZZ Storage Containers, Closet Organization Cabinet, Collapsible Stackable Plastic Storage Bin with Lid, Wheels and  Folding Box for Dorm Room, Car, Home (8.4Gal-3Pack, Grey)","TRZZ","$109.99","277","10","$30,467","08/17/2023","$62.13","4.7","194","$47.86","87,514","7","FBA","1","Home & Kitchen","Oversize","12.2 x 35.4 x 19.3 in","5.6 lb","https://www.amazon.com/dp/B0CBLWYX2Q"
"","","B0CHK28QV6","villertech Stackable Storage Bins 60 Qt, Collapsible Storage Bins with Lids and Doors, Open Front Folding Storage Box with Wheels Plastic Storage Containers Closet Organizers Living Room Beige(3 Tier)","villertech","$119.99","419","10","$50,276","10/30/2023","","4.3","61","","95,030","6","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0CHK28QV6"
"","","B0B3GNL76F","CleverMade Collapsible Shopping Basket, Ocean, 3PK - 24L (6 Gal) Reusable Plastic Grocery Shopping Baskets, Holds 25lbs Per Basket - Small Foldable Storage Crates with Handles","CleverMade","$47.87","907","32","$43,418","06/06/2022","$27.87","4.4","2,032","$20.00","4,180","7","AMZ","5","Industrial & Scientific","Oversize","13.25 x 19.25 x 7.88 in","8.199 lb","https://www.amazon.com/dp/B0B3GNL76F"
"","","B0C6ZGVNZ9","EpicTotes Extra Large Moving Bags, Heavy-Duty Storage Totes with Zipper Top and Sturdy Handles, Moving Supplies for Space Saving and Packing, Collapsible Storage Bags, Black & Gray, 88L, 6-Pack","EpicTotes","$11.99","1,774","75","$21,270","07/23/2023","$4.12","4.6","218","$7.87","1,514","7","FBA","1","Industrial & Scientific","Standard","8.11 x 3.78 x 14.76 in","3.72 lb","https://www.amazon.com/dp/B0C6ZGVNZ9"
"","","B0C7W4MY15","Hzuaneri Storage Cubes, 11.8-Inch Foldable Cube Storage Bin with Handles, Set of 6, Cube Storage Baskets for Organizing, Closet Organizers for Shelves, Bookcase, Grey SC07030W","Hzuaneri","$15.99","553","26","$8,842","08/30/2023","$0.47","4.3","62","$15.52","35,799","7","FBA","1","Home & Kitchen","Oversize","11.8 x 11.8 x 11.8 in","7.98 lb","https://www.amazon.com/dp/B0C7W4MY15"
"","","B07JD5WMH3","CleverMade Collapsible Utility Crate, Black, 3PK - 45L Collapsible Storage Bins, Holds 66lbs Per Bin - Plastic Stackable Grated Wall Utility Containers, CleverCrates Baskets","CleverMade","$62.49","475","17","$29,683","10/11/2018","","4.2","1,619","","53,917","7","AMZ","8","Home & Kitchen","","","","https://www.amazon.com/dp/B07JD5WMH3"
"","","B0CPT4HQTN","KHNR Storage Bins with Lids,21 Gal Stackable Storage Bins,4 Packs Collapsible Storage Bins with Wheels,Closet Organizers and Storage for Home and Office","KHNR","$248.99","282","10","$70,215","01/21/2024","","5","9","","92,059","6","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0CPT4HQTN"
